,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
1377,223696,0,0,0,0, ,Private Sale            , ,Jun 2011            , ,"$553,030            ", ,https://p360images.realestateview.com.au/default/1506-36-46-cowper-street-parramatta-nsw-2150-xl,"1506/36-46 Cowper Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. According to our records, this was last sold for $553,030 in June 2011. "
1378,1581893,2,1,1,0, ,Private Sale            ,Private Sale            ,Oct 2018            ,Feb 2004            ,"$375,000            ","$224,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/3rZ-xjqEKAmcMyiQK9JFnlS-xK9U3fZD-haaee23lCQ1/12-22-wigram-street-harris-park-nsw-2150_img0.jpg,"12/22 Wigram Street is a unit in Harris Park with 2 bedrooms and 1 bathroom. Its postcode is 2150. This last sold for $375,000 in October 2018. "
1379,2341889,0,0,0,0, ,Private Sale            , ,Aug 2012            , ,"$485,000            ", ,https://p360images.realestateview.com.au/default/16-459-463-church-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. This last sold for $485,000 in August 2012. "
1380,4072499,3,1,1,954,"$590,000",Auction            , ,May 2017            , ,"$790,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/9d2WwqvbCHRy8XFBZ5E70SL9F__VPkgnIair9rvApIY1/57-lyton-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 1 bathroom. The land area is 954 square metres. 57 Lyton Street Blacktown last sold for $790,000 in 2017. "
1381,216212,4,1,1,0,"$708,333", ,Private Sale            , ,Jan 2009            , ,"$330,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/8frZx6JIQmM22xuz7BxUUGLu6oEZItzZ3AIKItLXyYQ1/50-janice-street-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills, 2147 with 4 bedrooms and 1 bathroom. This is on a 720 sqm block of land. According to our data, 50 Janice Street was last sold for $330,000 in January 2009. "
1382,2555156,3,2,4,762,"$986,667", , , , , , ,https://p360images.realestateview.com.au/default/44-sophia-crescent-north-rocks-nsw-2151-xl,"44 Sophia Crescent, North Rocks 2151 NSW is a house with 3 bedrooms and 2 bathrooms. The block size is 762 square metres. "
1383,3204651,4,2,1,738,"$760,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/_DKXLx3YoCmdCSOcH1XYK6Uud3hwq_JhjdNKAv0yD8I1/32-oldfield-road-seven-hills-nsw-2147_img0.jpg,"32 Oldfield Road, Seven Hills 2147 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The land area of this property is 738 sqm. "
1384,4148996,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/yOPVbhfhiTotIcWjK7aQNGtGHBQ-Fawrsspq5NbafC01/20-gould-way-blacktown-nsw-2148_img0.jpg,"20 Gould Way, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The land area of this property is 228 sqm. According to our data, this last sold for $245,000 in September 2001. "
1385,4173524,3,2,1,0, ,Private Sale            , ,Nov 2010            , ,"$365,950            ", ,https://p360images.realestateview.com.au/default/2-149-toongabbie-road-toongabbie-nsw-2146-xl,"2/149 Toongabbie Road, Toongabbie 2146 NSW is a unit. It has 3 bedrooms and 2 bathrooms. In November 2010 this home sold for $365,950. "
1386,2668734,5,3,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/glT9LaFaD9N2WomJKYGLZ8N-FxHDQrl7mxbMjhMMMzY1/8-37-shedworth-street-marayong-nsw-2148_img0.jpg,"This is a unit in Marayong with 5 bedrooms and 3 bathrooms. Its postcode is 2148. This unit was last sold for $420,000 in April 2012. "
1387,1941345,3,1,2,556, ,Private Sale            ,Private Sale            ,Oct 2018            ,Oct 2008            ,"$650,000            ","$275,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/3OAoIfWNJbdYBjYYyo83X7HBEU4cCluaExGib9MraE81/15-wattle-street-blacktown-nsw-2148_img0.jpg,"15 Wattle Street, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. The block size is 556 sqm. Last time it sold, it went for $650,000, which was in October 2018. "
1388,874250,3,1,1,0, ,Private Sale            , ,Sep 2018            , ,"$530,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SwvYQztN6SqvJvzEbSb3dVWYMwPAJQM1uOw3nz0QGfY1/4-55-sorrell-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2150. In September 2018 this address sold for $530,000. "
1389,223813,3,1,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MSG_SR_ZzoenGvCXqJv4VuhS0cM98pHl2cEEHSAG2Ps1/4-75-victoria-road-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2150. Our records show that this was last sold in 2015 for $613,000. "
1390,2872415,3,2,1,0, , ,Private Sale            , ,Aug 2014            , ,"$463,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/NEpqazcvgk-0kJM7XTIXQDmaXUhHBoImOh5tkJPCEh41/21-dunn-way-blacktown-nsw-2148_img0.jpg,"21 Dunn Way, Blacktown 2148 NSW is a modern style house. This property has 3 bedrooms and 3 bathrooms. The land area of this property is 184 sqm. The last time this property sold was in August 2014 for $463,000. "
1391,4160878,3,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/_gGJQtK57ybsD8-kq5fbLLH6MVHVZztwjnk2b2Yr5rs1/7-41-st-martins-crescent-blacktown-nsw-2148_img0.jpg,"7/41 St Martins Crescent is a unit in Blacktown with 3 bedrooms and 2 bathrooms. Its postcode is 2148. In May 1994 this sold for $158,000. "
1392,561592,0,0,0,0,"$942,333", , , , , , ,https://p360images.realestateview.com.au/default/2112-1a-morton-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. "
1393,193724,3,2,1,0,"$703,363",Private Sale            , ,Jun 2018            , ,"$730,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/cxc2cTWAty_lcqKpVBL8_kUMrTPPYmHO122qU2vAAJY1/3-541-church-street-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta with 3 bedrooms and 2 bathrooms. Its postcode is 2151. It was last sold in June 2018 for $730,000. "
1394,223939,2,2,1,0,"$630,500", , , , , , ,https://p360images.realestateview.com.au/default/104-29-hunter-street-parramatta-nsw-2150-xl,"104/29 Hunter Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. It was last sold in September 2017 for $780,000. "
1395,2621371,3,1,1,694, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vtEfV6Q52X0V9gP0lnlHdiBSsJhuNb4tIph-GeBRp0s1/47-shannon-street-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. It is on a block of land that is 694 sqm. According to our data, this was last sold for $50,000 in June 1989. "
1396,2270384,3,1,2,755, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MFBf580tqVp3DNku2ExhgcwtlSBnYCPrllBIH28JAzQ1/9-frederick-street-blacktown-nsw-2148_img0.jpg,"9 Frederick Street, Blacktown 2148 NSW is a house with brick veneer walls. This property has 3 bedrooms and 1 bathroom. The block size is 755 sqm. It was last sold in October 2018 for $680,000. "
1397,1778399,2,2,0,331, , ,Private Sale            , ,Oct 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4p2FOe2wHP9GJMpFjOijCfVZk7zSam2NijdGlxDJWMo1/163b-kildare-road-blacktown-nsw-2148_img0.jpg,"163B Kildare Road is a house in Blacktown with 2 bedrooms and 2 bathrooms. Its postcode is 2148. This is on a 331 square metre block of land. It was last sold in October 2018 for $415,000. "
1398,3224919,4,3,4,727, ,Private Sale            , ,Mar 2003            , ,"$525,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nyWEcPQ5dVw0W9TRyjGMUeIaSAykAkpvtT1xx9thtQA1/4-gray-place-kings-langley-nsw-2147_img0.jpg,"4 Gray Place is a house in Kings Langley with 4 bedrooms and 3 bathrooms. Its postcode is 2147. The size of this block is 727 sqm. In March 2003 this home sold for $525,000. "
1399,68450,3,1,2,450,"$587,167",Private Sale            ,Private Sale            ,Sep 2014            ,Mar 1996            ,"$40,000            ","$79,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/HTV0qHF_hd6D7yKBPJNHqiEcQzC23D4SmYztONdqf5A1/22-highpoint-drive-blacktown-nsw-2148_img0.jpg,"22 Highpoint Drive, Blacktown 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. Its block size is 450 square metres. Last time it sold was for $79,000, which was in 1996. "
1400,193714,3,2,1,0, ,Private Sale            , ,Aug 2018            , ,"$680,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hp_sWX1lpL3zmex49P6ih5JT7nbitzec9QXK5cHB6L41/6-36-38-isabella-street-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta, 2151 with 3 bedrooms and 2 bathrooms. The last time this property sold was in 2018 for $680,000. "
1401,124453,3,1,2,641,"$572,333",Private Sale            , ,Jun 1992            , ,"$127,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Y6XxwuFmbNphvFuC_MYkE6hIR1dA_KI6V4yO6p2_rhg1/227-richmond-road-marayong-nsw-2148_img0.jpg,"227 Richmond Road is a house in Marayong with 3 bedrooms and 1 bathroom. Its postcode is 2148. The block size of this property is 641 sqm. According to our data, this was last sold for $127,000 in June 1992. "
1402,216231,5,3,4,606,"$1,052,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Y_MVzwsWVT3t_OZDrVii4bnnhVMB4yZ5dOpcxzXzTfA1/52-mozart-street-seven-hills-nsw-2147_img0.jpg,"52 Mozart Street, Seven Hills 2147 NSW is a house with brick veneer walls. This property has 6 bedrooms and 3 bathrooms. The land area is 606 square metres. "
1403,3710505,2,2,1,0, ,Auction            , ,Nov 2018            , ,"$621,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/lYBP6uVNz9YxOhBh_39eDr9Z2izVzI_LmnUGwxnTHUk1/12-1-hunter-street-parramatta-nsw-2150_img0.jpg,"12/1 Hunter Street, Parramatta 2150 NSW is a unit with 2 bedrooms and 2 bathrooms. This unit last sold for $621,000 in November 2018. "
1404,128514,2,1,1,0, ,Private Sale            ,Private Sale            ,Jul 2014            ,Sep 2000            ,"$375,000            ","$255,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hN1pmTS4GHOYhlr721MB9udd4peqR0aUqaQPK6tN11Q1/5-2-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie with 2 bedrooms and 1 bathroom. Its postcode is 2146. This unit was last sold for $375,000 in July 2014. "
1405,2126420,5,3,2,907,"$856,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/_R-lqLniFyminPCOS-2Oz28uyCz2wxLRxaNh7Lh3vbE1/51a-doonside-crescent-blacktown-nsw-2148_img0.jpg,"51A Doonside Crescent, Blacktown 2148 NSW is a house with 5 bedrooms and 3 bathrooms. The land area of this property is 907 sqm. "
1406,3751866,3,2,0,654, ,Private Sale            , ,Dec 2018            , ,$460 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AnkvuzWeTmrRvZzBTYOkNehWKrvNMXx0riZ68hM1tzg1/84-myrtle-street-prospect-nsw-2148_img0.jpg,"84 Myrtle Street is a house in Prospect with 3 bedrooms and 2 bathrooms. Its postcode is 2148. Its land area is 654 sqm. Our records show that this was last sold in December 2018 for $564,000. "
1407,4088653,0,0,0,592, ,Private Sale            ,Private Sale            ,Jun 2005            ,Oct 2002            ,"$260,000            ","$2,450            ",https://p360images.realestateview.com.au/default/1-morton-road-lalor-park-nsw-2147-xl,"The block size of this property is 592 sqm. Last time it sold was for $260,000, which was in 2005. "
1408,4150283,0,0,0,705,"$1,003,667",Private Sale            , ,Sep 1996            , ,"$225,000            ", ,https://p360images.realestateview.com.au/default/9-winton-avenue-northmead-nsw-2152-xl,"The size of this block is 705 sqm. According to our records, this last sold for $225,000 in September 1996. "
1409,974828,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vjXQf8BDrqdayQoDTUE2idnBvs9QRxiT7AZTurZOIQo1/9-505-507-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"9/505-507 Wentworth Avenue, Toongabbie 2146 NSW is a unit with 2 bedrooms and 1 bathroom. "
1410,4083845,0,0,0,0,"$942,333", , , , , , ,https://p360images.realestateview.com.au/default/1501-1a-morton-street-parramatta-nsw-2150-xl,"1501/1A Morton Street, Parramatta 2150 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. "
1411,4161374,2,1,1,0,"$469,600", , , , , , ,https://p360images.realestateview.com.au/default/2-14-albert-street-north-parramatta-nsw-2151-xl,"2/14 Albert Street, North Parramatta 2151 NSW is a unit with 2 bedrooms and 1 bathroom. Last time it sold, it went for $390,000, which was in October 2013. "
1412,1782827,2,2,1,0, ,Private Sale            , ,Nov 2018            , ,"$600,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7Lj31A0GFBHF4KnPj3kJecp3W1n0xwhhF_T7nX-Qsrg1/207c-3-broughton-street-parramatta-nsw-2150_img0.jpg,"207C/3 Broughton Street, Parramatta 2150 NSW is a unit with 2 bedrooms and 2 bathrooms. Last time it sold, it went for $600,000, which was in November 2018. "
1413,3712863,3,1,1,589,"$690,000",Private Sale            ,Private Sale            ,Oct 2008            ,May 2005            ,"$300,000            ","$291,200            ",https://p360images.realestateview.com.au/default/1-may-walk-lalor-park-nsw-2147-xl,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. Its block size is 589 square metres. Last time it sold was for $300,000, which was in October 2008. "
1414,216240,2,1,1,0,"$714,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/190grGGzb9DyT1dMfm_Sf2EOoXuGhPoR_yAF7Ar2EYY1/68-hope-street-seven-hills-nsw-2147_img0.jpg,"68 Hope Street, Seven Hills 2147 NSW is a house. This property has 2 bedrooms and 1 bathroom. Its block size is 635 sqm. According to our records, this was last sold for $510,000 in March 2014. "
1415,193716,4,2,2,406, ,Private Sale            , ,Aug 2018            , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/OzKY0x2EyIwxQ2dsiCD887TKMeG_X8J_Xi-wNCN0y0c1/21-brickfield-street-north-parramatta-nsw-2151_img0.jpg,"21 Brickfield Street, North Parramatta 2151 NSW is a house. It has 4 bedrooms and 2 bathrooms. Its land area is 406 square metres. In August 2018 this sold for $983,000. "
1416,1140684,3,1,1,572,"$599,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/UKV8P4MUhPOSf7BCwBFZmtHnZGH7cBMW_4VgzAKZfSE1/320-bungarribee-road-blacktown-nsw-2148_img0.jpg,This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. The block size of this property is 572 sqm and the land is level. 
1417,765206,0,0,0,0, ,Private Sale            , ,May 2002            , ,"$310,000            ", ,https://p360images.realestateview.com.au/default/79-13-15-hassall-street-parramatta-nsw-2150-xl,"79/13-15 Hassall Street, Parramatta 2150 NSW is a unit with 1 bedroom and 1 bathroom. This unit last sold for $310,000 in May 2002. "
1418,4073477,4,1,1,907, ,Private Sale            , ,Jan 2005            , ,"$625,000            ", ,https://p360images.realestateview.com.au/default/6-brenda-court-north-rocks-nsw-2151-xl,"6 Brenda Court, North Rocks 2151 NSW has 4 bedrooms, 2 bathrooms with a tile roof. It is a house. The block size of this property is 907 sqm and the ground is slightly sloped. It last sold for $625,000 in January 2005. "
1419,223884,0,0,0,0,"$1,098,000", , , , , , ,https://p360images.realestateview.com.au/default/210-109-113-george-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. "
1420,1242081,2,2,2,0, ,Private Sale            ,Private Sale            ,Mar 2010            ,May 2006            ,"$495,000            ","$397,000            ",https://p360images.realestateview.com.au/default/6-42-44-dremeday-street-northmead-nsw-2152-xl,"This is a unit in Northmead, 2152 with 2 bedrooms and 2 bathrooms. The last sold price we have on record for this address is $495,000 which is from March 2010. "
1421,3353155,3,1,2,553, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/TnvZmjCWMIu4Xi61O7l5yaLs8-4nH7-UYXnRIadh1R41/24-shannon-street-lalor-park-nsw-2147_img0.jpg,"24 Shannon Street, Lalor Park 2147 NSW is a house. It has 3 bedrooms and 1 bathroom. Its land area is 553 sqm. It last sold in 2008 for $325,000. "
1422,1461475,6,1,2,567, ,Private Sale            ,Private Sale            ,Oct 2018            ,Feb 1959            ,"$725,000            ","$6,100            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/C3lro6AUD4O-cuA27M7ZDpcPqlmhmcA3rLEZN16K3YY1/126-northcott-road-lalor-park-nsw-2147_img0.jpg,"126 Northcott Road, Lalor Park 2147 NSW is a house. It has 6 bedrooms and 1 bathroom. The block size is 567 square metres. "
1423,1164235,3,1,1,0, , ,Private Sale            , ,Aug 2018            , ,"$685,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/zk5knw8AUjC_pdFem979HrJoJ_cXsC4gPy5UFkQZ12I1/15-archer-street-blacktown-nsw-2148_img0.jpg,"15 Archer Street, Blacktown 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. The size of this block is 622 sqm. The last sold price we have on record for this property is $685,000 which is from August 2018. "
1424,2402600,4,2,2,687,"$856,667",Private Sale            , ,Nov 2011            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ZMOr00hqIy-RpeXCfXr4Qui8DRJqkIyEctB84YdjfK01/42-whitby-road-kings-langley-nsw-2147_img0.jpg,"42 Whitby Road, Kings Langley 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. It is on a block of land that is 687 sqm. When it last sold in October 2011, it went for $490,000. "
1425,1008270,3,1,1,559, , ,Auction            , ,Aug 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/BWtf15DCFmjt-ckMfGm9QpkqOmqmx0DGMiPoM8Fzuy81/1-nicholas-street-blacktown-nsw-2148_img0.jpg,"1 Nicholas Street, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. The land area of this property is 559 sqm. Our records show that this was last sold in 2018 for $665,000. "
1426,2815552,4,2,4,679,"$861,667",Private Sale            , ,Jul 1998            , ,"$185,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1oWElfghYuJno1tkJ8cxUtDL7SI-sFaVbfhC6WLhm-81/312-seven-hills-road-kings-langley-nsw-2147_img0.jpg,"This is a house in Kings Langley with 4 bedrooms and 2 bathrooms. Its postcode is 2147. The size of this block is 679 sqm. 312 Seven Hills Road Kings Langley last sold for $185,000 in July 1998. "
1427,2404971,2,1,1,0, , ,Private Sale            , ,Mar 2009            , ,"$295,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/RnANtgBfnUeP8EqydxkXSJEofdmh5KF1Los_2mOxISU1/4-113-toongabbie-road-toongabbie-nsw-2146_img0.jpg,"4/113 Toongabbie Road, Toongabbie 2146 NSW is a unit. This property has 2 bedrooms and 1 bathroom. In March 2009 this property sold for $295,000. "
1428,68380,3,1,2,813, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/mO805KvkNVeOEITRQNQCUGWFjO9x7Eq-n9haIcmWOEI1/17-braddon-street-blacktown-nsw-2148_img0.jpg,"17 Braddon Street, Blacktown 2148 NSW has 3 bedrooms, 1 bathroom with a tile roof. This property is a house. The block size is 812 sqm. According to our records, this last sold for $125,000 in August 1994. "
1429,3554780,3,1,4,613, ,Private Sale            ,Private Sale            ,Dec 2018            ,Oct 2009            ,"$565,000            ","$305,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Cm3n5qeCYI-oAqtcvPSPzvBYGlTE2Wpu3N406hh5fqo1/91-aldgate-street-prospect-nsw-2148_img0.jpg,"91 Aldgate Street is a house in Prospect with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its land area is 613 square metres. This house was last sold for $565,000 in December 2018. "
1430,223924,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/2504-45-macquarie-street-parramatta-nsw-2150-xl,2504/45 Macquarie Street is a unit in Parramatta with 3 bedrooms and 2 bathrooms. Its postcode is 2150. 
1431,4061316,3,1,1,0, ,Private Sale            ,Private Sale            ,Jan 2019            ,Jan 2006            ,"$254,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Om92rvJN4iurjym-hBUq9Mze6y8pf-eIUo6ZSltHz1U1/44-173a-reservoir-road-blacktown-nsw-2148_img0.jpg,"44/173A Reservoir Road is a unit in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. Last time it sold, it went for $254,000, which was in January 2006. "
1432,3900735,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/NblblpZpzXYE-qG9tR8R_0-OswYtqRHrYDODBhKRuic1/39-2-4-fourth-avenue-blacktown-nsw-2148_img0.jpg,"39/2-4 Fourth Avenue, Blacktown 2148 NSW is a unit with 2 bedrooms and 1 bathroom. "
1433,4150910,1,1,1,0,"$426,000", ,Private Sale            , ,Nov 2011            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4FgZowbwtYRRVDZ1P0PqoPniw8gLEWT9uZtieb53-Ys1/8-74-grose-street-north-parramatta-nsw-2151_img0.jpg,"8/74 Grose Street, North Parramatta 2151 NSW is a unit. This property has 1 bedroom and 1 bathroom. According to our records, this last sold for $325,000 in November 2011. "
1434,1135696,4,2,2,941, ,Private Sale            , ,Dec 2018            , ,"$880,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vHJGrokb4PkaqVa5d0Xumo5kKufrso1u9aKxh02qmF41/161-fitzwilliam-road-toongabbie-nsw-2146_img0.jpg,"This is a house in Toongabbie, 2146 with 4 bedrooms and 1 bathroom. The land area of this property is 941 square metres. The last time this property sold was in December 1996 for $140,000. "
1435,51120,2,2,1,0, , ,Private Sale            , ,Oct 2012            , ,"$410,000            ",https://p360images.realestateview.com.au/default/17-8-18-briens-road-northmead-nsw-2152-xl,"This is a unit in Northmead with 2 bedrooms and 2 bathrooms. Its postcode is 2152. 17/8-18 Briens Road last sold for $410,000 in 2012. "
1436,68497,4,3,2,384,"$749,600",Private Sale            ,Private Sale            ,Feb 2014            ,Apr 2011            ,"$592,000            ","$515,000            ",https://p360images.realestateview.com.au/default/1-keyworth-drive-blacktown-nsw-2148-xl,"This is a house in Blacktown with 4 bedrooms and 3 bathrooms. Its postcode is 2148. The size of this block is 384 sqm. According to our records, this last sold for $592,000 in February 2014. "
1437,3509984,3,1,1,698, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/PLjT3sxdJX4R4DF43sdihbWBFOmErzc3d0pMACLgyWo1/6-hicks-place-kings-langley-nsw-2147_img0.jpg,"6 Hicks Place is a house in Kings Langley with 3 bedrooms and 1 bathroom. Its postcode is 2147. This property is on a 705 sqm block of land. The last sold price we have on record for this address is $435,000 which is from March 2010. "
1438,68309,5,3,2,563, ,Private Sale            ,Private Sale            ,Aug 2018            ,Jan 2012            , , ,https://p360images.realestateview.com.au/default/1-malouf-place-blacktown-nsw-2148-xl,"1 Malouf Place, Blacktown 2148 NSW is a house with 5 bedrooms and 3 bathrooms. This property is on a 563 sqm block of land. Last time it sold was for $280,000, which was in 2012. "
1439,128536,3,1,1,1037, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Gdk607FvO8jlYhVLwXqo0la7zRVL_mzEkzqfEso0Kmg1/5-station-road-toongabbie-nsw-2146_img0.jpg,"5 Station Road, Toongabbie 2146 NSW is a house. This property has 3 bedrooms and 1 bathroom. It is on a block of land that is 1037 square metres. "
1440,3776563,2,1,1,4070, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/uLSbCCOqyUHg8PGdCFDGL22KxAjesvrqxOeGQbG_SEE1/42-2-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie, 2146 with 2 bedrooms and 1 bathroom. In November 2003 it sold for $315,000. "
1441,2796453,3,1,2,737, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hjqx6R3LvNuoHPqfWejN3AKBJBRFa1GomTvlYsjOQQ81/28-purcell-crescent-lalor-park-nsw-2147_img0.jpg,This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size is 737 square metres. 
1442,3689962,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/V_6PntUn_9WmxWVvd3G9LSRxrcimtlYhIaeWrwQE6jw1/33-12-corry-court-north-parramatta-nsw-2151_img0.jpg,This is a unit in North Parramatta with 3 bedrooms and 2 bathrooms. Its postcode is 2151. 
1443,223744,2,2,1,0,"$588,963",Private Sale            ,Private Sale            ,Jun 2018            ,Apr 2013            ,"$680,000            ","$540,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/d4AjfPOO5PEd8tyn-W6B1lBnjPZhjY44fJVjPnDOsi01/103-25-campbell-street-parramatta-nsw-2150_img0.jpg,"103/25 Campbell Street, Parramatta 2150 NSW is a unit with 2 bedrooms and 2 bathrooms. In June 2018 it sold for $680,000. "
1444,2177052,3,1,1,467,"$626,667",Private Sale            ,Private Sale            ,Dec 2011            ,May 2009            ,"$310,000            ","$242,000            ",https://p360images.realestateview.com.au/default/83-turner-street-blacktown-nsw-2148-xl,"83 Turner Street, Blacktown 2148 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The block size is 467 square metres. According to our data, this last sold for $310,000 in December 2011. "
1445,3745165,4,1,2,595,"$673,333",Private Sale            ,Private Sale            ,Oct 2011            ,Mar 2003            ,"$378,000            ","$280,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/V-JReJBgRwiTX8Uw6dPIvM7EwAGyz7X6UWjyS6ozcrk1/1-camellia-place-lalor-park-nsw-2147_img0.jpg,"1 Camellia Place, Lalor Park 2147 NSW is a house with 4 bedrooms and 1 bathroom. The block size is 595 sqm. It was last sold in 2011 for $378,000. "
1446,4098155,4,1,1,480, , ,Private Sale            , ,Dec 2011            , ,"$428,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hyyXZMxAPqtchgUo7f2Mn865vz34Q5nKJmJXtoCQnPk1/161-madagascar-drive-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park with 4 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 480 square metre block of land. According to our data, 161 Madagascar Drive was last sold for $720,000 in May 2018. "
