,id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan,Unnamed: 0,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob,Street_Numb,Street_Name,Street_Suff
1242,223697,11722795,11/26 Thomas Street,Parramatta,2150,NSW,-33.810851,151.011202,unit,,1,1,2,True,1242,2,1,2,0, , ,Private Sale            , ,Nov 2003            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/HEOCtFt8mStHiehUPlvjim2NRzWPsdgWAn4ns2hJhwo1/11-26-thomas-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta, 2150 with 2 bedrooms and 1 bathroom. In November 2003 this home sold for $324,950. ",11/26,Thomas,Street
1243,1175613,11727315,41 Mississippi Road,Seven Hills,2147,NSW,-33.790006,150.92726399999998,house,,1,1,1,True,1243,4,2,2,576, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ECEGFLdhnxs5eSmyA7ROkbXm7641JALwaWJ9ph0NCKI1/41-mississippi-road-seven-hills-nsw-2147_img0.jpg,"41 Mississippi Road, Seven Hills 2147 NSW is a house with 3 bedrooms and 1 bathroom. The block size of this property is 576 square metres. ",41,Mississippi,Road
1244,223915,11749720,9/17-19 Hassall Street,Parramatta,2150,NSW,-33.81811,151.00912,unit,,2,2,1,True,1244,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/iMpfcIOaLinaDTi_kBlen8-_yG6-4JJDCGa2QNiQc5w1/9-17-19-hassall-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. When it last sold in June 2015, it went for $658,000. ",9/17-19,Hassall,Street
1245,743917,11755621,6/26 Bellevue Street,North Parramatta,2151,NSW,-33.79894,151.00725,unit,,1,1,1,False,1245,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/mmsrcQvce4s-ppi483yZRjJArrjVcXMe2WAgjoX5DUg1/6-26-bellevue-street-north-parramatta-nsw-2151_img0.jpg,"6/26 Bellevue Street, North Parramatta 2151 NSW is a unit. It has 2 bedrooms and 1 bathroom. Last time it sold was for $238,000, which was in 2002. ",6/26,Bellevue,Street
1246,3711405,11758471,2 Wentworth Avenue,Toongabbie,2146,NSW,-33.785263,150.9514,unit,94.0,1,1,1,True,1246,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MjlyvZYzg9KqgkR4b1BwQombUs1M95oquhU_DGLY9hg1/2-wentworth-avenue-toongabbie-nsw-2146_img1.jpg,"2 Wentworth Avenue, Toongabbie 2146 NSW is a unit. This property has 2 bedrooms and 1 bathroom. ",2,Wentworth,Avenue
1247,1050109,11765981,5/14 Harris Street,Harris Park,2150,NSW,-33.826306,151.009829,unit,,2,2,2,True,1247,3,2,2,0,"$675,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/HPmxkk1z9iU4-aKntrmiu0FA1hMSy-U45KBru4NGjWs1/5-14-harris-street-harris-park-nsw-2150_img0.jpg,5/14 Harris Street is a unit in Harris Park with 3 bedrooms and 2 bathrooms. Its postcode is 2150. ,5/14,Harris,Street
1248,4072497,11766228,10 Craig Street,Blacktown,2148,NSW,-33.78342,150.89865,house,601.0,1,1,1,True,1248,0,0,0,594,"$525,000",Private Sale            ,Private Sale            ,Aug 2001            ,Dec 1997            ,"$219,000            ","$127,000            ",https://p360images.realestateview.com.au/default/10-craig-street-blacktown-nsw-2148-xl,"The block size of this property is 594 sqm. This last sold for $219,000 in August 2001. ",10,Craig,Street
1249,37149,11768158,3 Madeira Avenue,Kings Langley,2147,NSW,-33.750862,150.92803999999998,house,696.0,1,1,7,True,1249,3,1,7,705,"$665,000",Private Sale            ,Private Sale            ,Mar 2009            ,Apr 1992            ,"$480,000            ","$166,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/DCuY8TpF2lEvvHT01KbPN2Ygwy1EKJ4hEonjehW4w8c1/3-madeira-avenue-kings-langley-nsw-2147_img0.jpg,"3 Madeira Avenue, Kings Langley 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. This property is on a 705 sqm block of land. In March 2009 it sold for $480,000. ",3,Madeira,Avenue
1250,288666,11778621,203/8A MYRTLE STREET,Prospect,2148,NSW,-33.796040999999995,150.905935,unit,,2,2,1,True,1250,0,0,0,0,"$616,667", , , , , , ,https://p360images.realestateview.com.au/default/203-8a-myrtle-street-prospect-nsw-2148-xl,"203/8A Myrtle Street, Prospect 2148 NSW is a unit. It has 2 bedrooms and 2 bathrooms. This unit was last sold for $509,990 in August 2016. ",203/8A,MYRTLE,Street
1251,3587957,11786036,56 Ollier Crescent,Prospect,2148,NSW,-33.797325,150.9065,house,632.0,1,1,1,False,1251,4,1,1,588,"$667,667",Private Sale            ,Private Sale            ,Nov 2005            ,Aug 2001            ,"$395,000            ","$280,000            ",https://p360images.realestateview.com.au/default/56-ollier-crescent-prospect-nsw-2148-xl,"This is a house in Prospect with 4 bedrooms and 1 bathroom. Its postcode is 2148. The land area of this property is 632 sqm. Last time it sold, it went for $395,000, which was in 2005. ",56,Ollier,Crescent
1252,3730338,11786821,30/221A North Rocks Road,North Rocks,2151,NSW,-33.773111,151.016478,unit,,2,2,2,True,1252,3,2,2,0, ,Private Sale            , ,Nov 2018            , ,"$810,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/FoOuchjFqSMeAyHV527jxexqmdS8R_tZavsf8iastB81/30-221a-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"This is a unit in North Rocks with 3 bedrooms and 2 bathrooms. Its postcode is 2151. According to our data, this was last sold for $810,000 in November 2018. ",30/221A,North Rocks,Road
1253,3465529,11808727,13/26 Clifton St,Blacktown,2148,NSW,-33.7686,150.913842,unit,,2,2,1,True,1253,0,0,0,0, ,Private Sale            ,Private Sale            ,Jan 2013            ,Apr 2009            ,"$325,500            ","$285,000            ",https://p360images.realestateview.com.au/default/13-26-clifton-street-blacktown-nsw-2148-xl,"13/26 Clifton Street Blacktown last sold for $325,500 in 2013. ",13/26,Clifton,Street
1254,4149469,11819002,17 Gilbert Crescent,Kings Langley,2147,NSW,-33.743637,150.91893000000002,house,700.0,2,2,1,True,1254,5,2,1,700, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Mb-CGXUKY1nduIgQx4Lb_vCl8gMKCszsreCdM52t0zw1/17-gilbert-crescent-kings-langley-nsw-2147_img0.jpg,The land area of this property is 684 sqm. ,17,Gilbert,Crescent
1255,28726,11825056,91 Faulkland Crescent,Kings Park,2148,NSW,-33.741895,150.904517,house,559.0,1,1,2,True,1255,4,1,2,554,"$732,667",Private Sale            ,Private Sale            ,Jun 2014            ,Mar 2010            ,"$570,000            ","$425,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/qK9odFobFzdXSXeo1OzVseVhbjLYHAuqrde_DEXNyVY1/91-faulkland-crescent-kings-park-nsw-2148_img0.jpg,"91 Faulkland Crescent, Kings Park 2148 NSW is a house with 4 bedrooms and 1 bathroom. The block size of this property is 559 square metres. According to our data, this last sold for $570,000 in June 2014. ",91,Faulkland,Crescent
1256,2623211,11832846,20 Katrina Street,Seven Hills,2147,NSW,-33.76116,150.94443,house,556.0,2,2,1,True,1256,3,2,1,581, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4w-P-u1IaLq-65EY6nsH_Amwdc17ohS6GjuXn6t6TSM1/20-katrina-street-seven-hills-nsw-2147_img0.jpg,"20 Katrina Street, Seven Hills 2147 NSW is a house. It has 3 bedrooms and 2 bathrooms. This property is on a 581 square metre block of land. ",20,Katrina,Street
1257,2483694,11833348,5/32 Allen Street,Harris Park,2150,NSW,-33.825275,151.00926,unit,,1,1,1,False,1257,0,0,0,0, ,Private Sale            , ,Nov 1994            , ,"$132,500            ", ,https://p360images.realestateview.com.au/default/5-32-allen-street-harris-park-nsw-2150-xl,"It last sold for $132,500 in November 1994. ",5/32,Allen,Street
1258,1428931,11855876,7/22 Lancaster Street,Blacktown,2148,NSW,-33.769676000000004,150.89182,unit,,1,1,1,True,1258,2,1,1,0, ,Private Sale            ,Private Sale            ,Jul 2015            ,Jul 2010            ,"$485,000            ","$280,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/gSYxO78VPAm3QKrjKTMrsxRttJdQB0zPlO_3p4yd_8I1/7-22-lancaster-street-blacktown-nsw-2148_img0.jpg,"7/22 Lancaster Street, Blacktown 2148 NSW is a unit with 2 bedrooms and 1 bathroom. The last sold price we have on record for this property is $485,000 which is from July 2015. ",7/22,Lancaster,Street
1259,193711,11856008,24/34 Albert Street,North Parramatta,2151,NSW,-33.803365,151.00626499999998,unit,,2,2,2,True,1259,3,2,2,0,"$653,333",Private Sale            ,Private Sale            ,Jul 2011            ,May 2006            ,"$570,000            ","$310,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/OQaRdnlqKsqugCDfYXSTPwwdlshLITn8TU9liy0ErJQ1/24-34-albert-street-north-parramatta-nsw-2151_img0.jpg,"24/34 Albert Street, North Parramatta 2151 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. This unit was last sold for $570,000 in July 2011. ",24/34,Albert,Street
1260,222467,11875983,1A Cannon Street,Prospect,2148,NSW,-33.795266999999996,150.920649,house,,1,1,3,True,1260,4,1,3,543,"$691,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/0fG9hr_-uXZ8JQPoX5sKOm-iATVPmNans-QS5IVCR1o1/1a-cannon-street-prospect-nsw-2148_img0.jpg,"1A Cannon Street, Prospect 2148 NSW is a house with brick veneer walls. This property has 4 bedrooms and 1 bathroom. It is on a block of land that is 543 square metres. ",1A,Cannon,Street
1261,222479,11909077,76 Norman Street,Prospect,2148,NSW,-33.798684,150.908264,house,570.0,2,2,2,True,1261,4,2,2,570,"$662,933",Private Sale            , ,Jan 1995            , ,"$37,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7Nawj-hVbPDLPTJt4-cMIxq4Qwo7ZKzf0NFJ8j8t1TA1/76-norman-street-prospect-nsw-2148_img0.jpg,"76 Norman Street, Prospect 2148 NSW is a house. This property has 4 bedrooms and 2 bathrooms. Its land area is 558 square metres. ",76,Norman,Street
1262,3921524,11925596,10 Belrose Place,Prospect,2148,NSW,-33.797546000000004,150.92448000000002,house,737.0,2,2,2,True,1262,4,2,2,730, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/PkXdRMob86SYCEHoKHsFWRzlS6t8JoGbNknfA33ENao1/10-belrose-place-prospect-nsw-2148_img0.jpg,"10 Belrose Place is a house in Prospect with 4 bedrooms and 2 bathrooms. Its postcode is 2148. The land area of this property is 730 square metres. The last time this property sold was in 1991 for $208,000. ",10,Belrose,Place
1263,4162792,11952829,3/193-195 North Rocks Road,North Rocks,2151,NSW,-33.781197,151.01068,unit,,2,2,2,True,1263,3,2,2,0, , ,Private Sale            , ,Dec 2005            , ,"$398,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/HzZTTOrSwNJdjg0yY9QXjeD77K4whuM6nbdcfPNdkgQ1/3-193-195-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"This is a house in North Rocks, 2151 with 3 bedrooms and 2 bathrooms. When it last sold in May 2014, it went for $602,000. ",3/193-195,North Rocks,Road
1264,4174422,11964468,43 Hadrian Avenue,Blacktown,2148,NSW,-33.788944,150.91472,house,,1,1,2,True,1264,3,1,2,552, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/8gY4sP7fJXu5sWaSK-Ye9LlEP0Uxjhsi490m5wcHWS41/43-hadrian-avenue-blacktown-nsw-2148_img0.jpg,This is on a 552 square metre block of land. ,43,Hadrian,Avenue
1265,128472,11976879,52 Cornelia Road,Toongabbie,2146,NSW,-33.787403999999995,150.94376499999998,house,1543.0,2,2,1,False,1265,3,2,1,1550, ,Private Sale            , ,Jul 2018            , ,"$1,290,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vPWTzXgdOwj_SOq1cVPZEtQtKa0F6foe8QJoj15IVBc1/52-cornelia-road-toongabbie-nsw-2146_img0.jpg,"52 Cornelia Road, Toongabbie 2146 NSW is a house. This property has 3 bedrooms and 2 bathrooms. Its block size is 1550 sqm. According to our data, this last sold for $440,000 in June 2009. ",52,Cornelia,Road
1266,223794,11979542,512/6-10 Charles Street,Parramatta,2150,NSW,-33.816941,151.00906799999998,unit,,2,2,1,True,1266,3,2,1,0, ,Private Sale            ,Private Sale            ,Aug 2018            ,Nov 2012            ,"$765,000            ","$450,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5HqmbTvH24rR2T9bxm4OmB7Z7MWIF2iYhtTeEplBQHk1/512-6-10-charles-street-parramatta-nsw-2150_img0.jpg,"512/6-10 Charles Street, Parramatta 2150 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. This unit was last sold for $765,000 in August 2018. ",512/6-10,Charles,Street
1267,494396,11981713,5/113 Hammers Road,Northmead,2152,NSW,-33.790231,150.979916,unit,,1,1,2,True,1267,3,1,2,0, ,Private Sale            , ,Aug 2018            , ,"$655,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/anu1_d2Nb4rBh22McM3fS2ljVq4mKxhW-GRZOF208HY1/5-113-hammers-road-northmead-nsw-2152_img0.jpg,"5/113 Hammers Road, Northmead 2152 NSW is a unit with 3 bedrooms and 1 bathroom. Our records show that this was last sold in August 2018 for $655,000. ",5/113,Hammers,Road
1268,861380,11983406,63 Christine Crescent,Lalor Park,2147,NSW,-33.763534,150.93462399999999,house,594.0,1,1,0,True,1268,3,1,0,0,"$666,667", ,Private Sale            , ,Mar 1959            , ,"$5,750            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/d3sAlutmgINkrdm7zGuaw6SfEwO1hYlSqHrqSdVIQF41/63-christine-crescent-lalor-park-nsw-2147_img0.jpg,This property is on a 595 sqm block of land. ,63,Christine,Crescent
1269,4063707,11985254,22 Faulkland Crescent,Kings Park,2148,NSW,-33.73969,150.90753,house,557.0,1,1,1,True,1269,1,1,1,558,"$731,000",Private Sale            , ,Mar 2013            , ,"$425,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/h_sGiZLusWubs8fobH5844xZcm61ShBnuA42G30v_U41/22-faulkland-crescent-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park with 3 bedrooms and 1 bathroom. Its postcode is 2148. The block size is 557 square metres. Last time it sold was for $425,000, which was in March 2013. ",22,Faulkland,Crescent
1270,128454,11987565,3/76 Metella Road,Toongabbie,2146,NSW,-33.791824,150.94037600000001,house,346.0,2,2,2,False,1270,3,2,2,0,"$675,000", ,Private Sale            , ,Nov 1997            , ,"$197,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nL1psX8NLCHugDKxr5Me77qI0ayV51otsMcW1KMX2Hw1/3-76-metella-road-toongabbie-nsw-2146_img0.jpg,"3/76 Metella Road is a house in Toongabbie with 3 bedrooms and 2 bathrooms. Its postcode is 2146. The block size of this property is 344 square metres. Last time it sold was for $197,500, which was in 1997. ",3/76,Metella,Road
1271,2430465,11991752,11 Frances Street,Northmead,2152,NSW,-33.790489,150.99496200000002,house,558.0,2,2,0,True,1271,3,2,1,558, ,Private Sale            ,Private Sale            ,Nov 2018            ,Dec 2012            ,"$887,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5PEfoxmPAGx4WGUeY4xVGIWjCrFq6AC3PKgd98MoPRM1/11-frances-street-northmead-nsw-2152_img0.jpg,"11 Frances Street, Northmead 2152 NSW is a house. It has 3 bedrooms and 2 bathrooms. The land area is 558 square metres. Our records show that this was last sold in November 2012 for $595,000. ",11,Frances,Street
1272,3087715,11993114,11 Wall Park Avenue,Seven Hills,2147,NSW,-33.777288,150.930795,house,645.0,2,2,2,True,1272,4,2,2,622, ,Private Sale            ,Private Sale            ,Nov 2018            ,Nov 2004            ,"$760,000            ","$340,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/drnX16yRhm2Xvl5p2xZ_aGW7oSvwQfzpukFnYTqPcw41/11-wall-park-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills with 4 bedrooms and 2 bathrooms. Its postcode is 2147. The block size of this property is 667 sqm. It last sold in 2004 for $340,000. ",11,Wall Park,Avenue
1273,2872413,11993206,10 Burdett Crescent,Blacktown,2148,NSW,-33.769343,150.890578,house,531.0,3,3,1,True,1273,6,3,1,537, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/zkJqqjiBkuC0adXcicvOXy1valNI-AhkPKjD2gBRADg1/10-burdett-crescent-blacktown-nsw-2148_img0.jpg,"10 Burdett Crescent, Blacktown 2148 NSW is a house with 6 bedrooms and 3 bathrooms. This is on a 537 sqm block of land. ",10,Burdett,Crescent
1274,4149185,11994170,17 Percy Street,Marayong,2148,NSW,-33.755115,150.898125,house,577.0,1,1,2,False,1274,3,1,2,578, ,Private Sale            , ,Nov 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/tcN1g-4qdOw6OLta7fEBTn-fz45s2q3EUV1kMdHndk41/17-percy-street-marayong-nsw-2148_img0.jpg,"17 Percy Street, Marayong 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The size of this block is 578 sqm. ",17,Percy,Street
1275,3904012,12010422,74 Shanke Crescent,Kings Langley,2147,NSW,-33.741505,150.92691000000002,house,,4,2,1,True,1275,4,3,1,706, ,Private Sale            , ,Dec 2018            , ,"$875,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/sKoXS65n65OW94lWB_4PJQzugbJjsus4LrZYfm9WGqU1/74-shanke-crescent-kings-langley-nsw-2147_img0.jpg,"This is a house in Kings Langley, 2147 with 4 bedrooms and 3 bathrooms. This property is on a 706 square metre block of land. The last sold price we have on record for 74 Shanke Crescent is $875,000 which is from December 2018. ",74,Shanke,Crescent
1276,124456,12018986,47 Quakers Rd,Marayong,2148,NSW,-33.74495,150.89435,house,,3,3,2,False,1276,1,1,0,0, , ,Private Sale            , ,Jul 2013            , ,"$600,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/NADNiClxJ7ikUsl-1fnoNJlSxF0OTItltEg1PDDIHI01/47-quakers-road-marayong-nsw-2148_img0.jpg,"47 Quakers Road is a house in Marayong with 5 bedrooms and 3 bathrooms. Its postcode is 2148. The block size is 1281 square metres. Last time it sold was for $900,000, which was in July 2016. ",47,Quakers,Road
1277,1589377,12022876,315 Flushcombe Road,Blacktown,2148,NSW,-33.79465,150.90433000000002,house,,2,2,1,False,1277,4,2,1,254,"$704,600", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SVgbAqurUUYwXZFslUH476xnSBTvmnridnUgF4d9QRw1/315-flushcombe-road-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown with 4 bedrooms and 2 bathrooms. Its postcode is 2148. The land area of this property is 243 square metres. Last time it sold, it went for $650,000, which was in 2018. ",315,Flushcombe,Road
1278,709050,12028970,9/25-27 Murray Street,Northmead,2152,NSW,-33.786025,150.997724,unit,,2,2,2,True,1278,3,2,2,0, ,Private Sale            , ,Dec 2008            , ,"$472,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GKMnu0ZEbcIX-sLNEbZO_B12neXadfMOp3cY7rV8JOQ1/9-25-27-murray-street-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead with 3 bedrooms and 2 bathrooms. Its postcode is 2152. In December 2008 this home sold for $472,000. ",9/25-27,Murray,Street
1279,68338,12036678,28A/177A Reservoir Rd,Blacktown,2148,NSW,-33.797414,150.89992800000002,unit,,1,1,1,True,1279,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/AJ-PKDVnYILfLa8kYIsp-zdWaqN6TCAXXaZVWNoHIg41/28a-177a-reservoir-road-blacktown-nsw-2148_img0.jpg,This is a unit in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. ,28A/177A,Reservoir,Road
1280,3689959,12039608,14 Gaggin Street,North Parramatta,2151,NSW,-33.806377000000005,151.01836,house,,1,1,1,True,1280,3,1,1,403, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rq3WUrveveAOF0Iz1IKHH7m8zo-dkyw9CSySq6csi7U1/14-gaggin-street-north-parramatta-nsw-2151_img0.jpg,"14 Gaggin Street, North Parramatta 2151 NSW is a house. It has 3 bedrooms and 1 bathroom. Its block size is 403 sqm. Last time it sold, it went for $470,000, which was in April 2011. ",14,Gaggin,Street
1281,68526,12053918,14 Mort Street,Blacktown,2148,NSW,-33.759155,150.91858,house,257.0,3,3,2,True,1281,5,3,2,704,"$761,667",Private Sale            , ,Oct 2014            , ,"$600,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vESZ2Q9R8kNxa7y30wltqQ-QskXP05a7zyGlLqebAjQ1/14-mort-street-blacktown-nsw-2148_img0.jpg,"14 Mort Street, Blacktown 2148 NSW is a house. This property has 5 bedrooms and 3 bathrooms. This is on a 257 sqm block of land. In October 2014 this sold for $600,000. ",14,Mort,Street
1282,68404,12060983,26 Pank Parade,Blacktown,2148,NSW,-33.76236,150.890856,house,557.0,1,1,0,True,1282,3,1,0,577, ,Private Sale            , ,Oct 2018            , ,"$580,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/-rUS4J8vssYnBcuvD3nFwBcUheIF-l5pw-TSIv0UnzU1/26-pank-parade-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 1 bathroom. Its land area is 577 sqm. 26 Pank Parade Blacktown last sold for $580,000 in October 2018. ",26,Pank,Parade
1283,823026,12074107,1201/29 Hunter Street,Parramatta,2150,NSW,-33.815477,150.99996000000002,unit,,2,2,1,True,1283,2,2,1,0, ,Private Sale            , ,Sep 2018            , ,"$650,000            ", ,https://p360images.realestateview.com.au/default/1201-29-hunter-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. It was last sold in September 2018 for $650,000. ",1201/29,Hunter,Street
1284,1035647,12077298,8 Randal Crescent,North Rocks,2151,NSW,-33.768402,151.01217,house,,2,2,2,True,1284,0,0,0,885,"$1,081,667",Private Sale            , ,Mar 1995            , ,"$317,000            ", ,https://p360images.realestateview.com.au/default/8-randal-crescent-north-rocks-nsw-2151-xl,"This is on a 885 sqm block of land. In March 1995 it sold for $317,000. ",8,Randal,Crescent
1285,1363684,12085722,36 Terry Avenue,Seven Hills,2147,NSW,-33.768854,150.920362,house,600.0,1,1,0,True,1285,4,1,1,603, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Uv1bgiXlOnftpneAKujQ9cbTE4draaxzmliWF93gck41/36-terry-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills, 2147 with 4 bedrooms and 1 bathroom. Its land area is 603 square metres. This house was last sold for $297,000 in September 2007. ",36,Terry,Avenue
1286,68333,12088671,34 Rutherford Street,Blacktown,2148,NSW,-33.776998,150.891828,house,556.0,1,1,3,False,1286,3,1,2,546,"$602,333",Private Sale            , ,Jun 2018            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/i7iwj5WPYBHCxNvPY1bx5bnPL-lQKoJc_VgKV_BlENY1/34-rutherford-street-blacktown-nsw-2148_img0.jpg,"34 Rutherford Street is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its block size is 546 sqm. The last time this property sold was in June 2018 for $667,500. ",34,Rutherford,Street
1287,4077243,12102777,14 Athabaska Avenue,Seven Hills,2147,NSW,-33.786832000000004,150.939749,house,569.0,2,2,4,True,1287,4,2,4,567,"$860,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Ap9GeqZ4q0pWb2gCeZ3T_BgiKyqpWVumTe0CIM1_Alo1/14-athabaska-avenue-seven-hills-nsw-2147_img0.jpg,"14 Athabaska Avenue, Seven Hills 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. It is on a block of land that is 567 sqm. The last time this property sold was in May 2018 for $905,000. ",14,Athabaska,Avenue
1288,4098157,12115268,22 Marcus Street,Kings Park,2148,NSW,-33.740315,150.90305800000002,house,557.0,1,1,1,True,1288,3,1,1,581,"$643,333",Private Sale            ,Private Sale            ,May 2008            ,Sep 1998            ,"$387,500            ","$181,000            ",https://p360images.realestateview.com.au/default/22-marcus-street-kings-park-nsw-2148-xl,"22 Marcus Street, Kings Park 2148 NSW is a house. It has 3 bedrooms and 1 bathroom. The land area of this property is 557 sqm. This house previously sold for $387,500 in May 2008. ",22,Marcus,Street
1289,216203,12127044,24 Nevis Crescent,Seven Hills,2147,NSW,-33.790566999999996,150.923816,house,569.0,1,1,1,True,1289,3,1,1,566, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/diKzwTDJLARUh6NsOZyWjr66-3Gomvb2qP20Q7iHh5I1/24-nevis-crescent-seven-hills-nsw-2147_img0.jpg,"24 Nevis Crescent, Seven Hills 2147 NSW is a house with 3 bedrooms and 1 bathroom. The land area of this property is 566 square metres. ",24,Nevis,Crescent
1290,193713,12132103,4/10-14 Gladstone Street,North Parramatta,2151,NSW,-33.801404999999995,151.009499,unit,,2,2,2,True,1290,3,2,2,0, ,Auction            , ,Jul 2018            , ,"$710,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xkGDhDZvYvzEhK0r0liolYiPc6H2tjgorMqEVpgja3M1/4-10-14-gladstone-street-north-parramatta-nsw-2151_img0.jpg,"4/10-14 Gladstone Street, North Parramatta 2151 NSW is a unit with 3 bedrooms and 2 bathrooms. According to our data, this was last sold for $710,000 in July 2018. ",4/10-14,Gladstone,Street
1291,223720,12136591,83 Church Street,Parramatta,2150,NSW,-33.820957,151.00348,unknown,,0,0,0,False,1291,1,1,1,0, , ,Private Sale            , ,Jun 2012            , ,"$20,605,000            ",https://p360images.realestateview.com.au/default/83-church-street-parramatta-nsw-2150-xl,"The land area of this property is 6833 sqm. In June 2012 this sold for $20,605,000. ",83,Church,Street
1292,2949263,12146005,9/399 Wentworth Avenue,Toongabbie,2146,NSW,-33.792854,150.95322,unit,162.0,1,1,1,True,1292,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/C1dIYLaiVfHaXcvC-6xTyji1-mXdidjci_K0KKJ7gB81/9-399-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"9/399 Wentworth Avenue is a unit in Toongabbie with 2 bedrooms and 1 bathroom. Its postcode is 2146. This unit last sold for $341,000 in September 2012. ",9/399,Wentworth,Avenue
1293,2734634,12150256,4 Patsy Place,Kings Park,2148,NSW,-33.737711,150.90191399999998,house,557.0,1,1,4,True,1293,4,1,4,578, ,Private Sale            ,Private Sale            ,Dec 2018            ,Dec 2011            ,"$748,000            ","$438,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2-BdFiH93i4Pf58J5tzuqHPosp7mx1feW63FTXjqAEI1/4-patsy-place-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park with 4 bedrooms and 1 bathroom. Its postcode is 2148. The land area is 557 square metres. This house previously sold for $748,000 in December 2018. ",4,Patsy,Place
